t,x,y,z
1.138000000000000114e+02,-5.612240062949321207e+00,2.880048834312056716e+00,7.890772973829824899e-01
1.139000000000000057e+02,-5.551843167881918895e+00,3.353778641927019244e+00,9.145517336735686786e-01
1.140000000000000000e+02,-5.441435465758851286e+00,3.805170457049886323e+00,1.073517116763194057e+00
1.141000000000000085e+02,-5.281142504375123892e+00,4.224990518556536401e+00,1.276096415539301976e+00
1.142000000000000028e+02,-5.072347963497291445e+00,4.603029038548602792e+00,1.535005324188853937e+00
1.143000000000000114e+02,-4.817783297746656146e+00,4.928147161591469150e+00,1.865410838940884997e+00
1.144000000000000057e+02,-4.521527736599504799e+00,5.188276964713851136e+00,2.284931258066202453e+00
1.145000000000000000e+02,-4.189152182267857683e+00,5.370893026565862982e+00,2.809180243320082315e+00
1.146000000000000085e+02,-3.827762055676717345e+00,5.460647673745633313e+00,3.450403267003485652e+00
1.147000000000000028e+02,-3.445696529457455526e+00,5.441126943659838844e+00,4.212963189006273090e+00
1.148000000000000114e+02,-3.053315011736312812e+00,5.302016076013728707e+00,5.059945990069035560e+00
1.149000000000000057e+02,-2.663039398730937979e+00,5.039371354363733957e+00,5.911656356338339968e+00
1.150000000000000000e+02,-2.288348488985076035e+00,4.656939342366388956e+00,6.650985531626062652e+00
1.151000000000000085e+02,-1.940853217593529800e+00,4.176061849464474562e+00,7.141772099617599956e+00
1.152000000000000028e+02,-1.630569938747763015e+00,3.630655813634924733e+00,7.275540032619332464e+00
1.153000000000000114e+02,-1.363323694223718352e+00,3.061968382279077527e+00,7.011934190240752152e+00
1.154000000000000057e+02,-1.141020682205630798e+00,2.513904312588691958e+00,6.397639622956573291e+00
1.155000000000000000e+02,-9.619407691348084155e-01,2.019567745536558157e+00,5.559085677255556135e+00
1.156000000000000085e+02,-8.217633072766508118e-01,1.598679819494688070e+00,4.631380678582488031e+00
1.157000000000000028e+02,-7.142003376057092234e-01,1.257102122109230224e+00,3.749877369715808761e+00
1.158000000000000114e+02,-6.328393819940023590e-01,9.890310325481659337e-01,2.986345910818843041e+00
1.159000000000000057e+02,-5.717987856770389010e-01,7.829756123770239551e-01,2.356654986875613922e+00
1.160000000000000000e+02,-5.261689184858837631e-01,6.274025943415039164e-01,1.862820472456834242e+00
1.161000000000000085e+02,-4.922453136142134755e-01,5.113292006021490366e-01,1.490769698322246484e+00
1.162000000000000028e+02,-4.671846577165502112e-01,4.245227503479973574e-01,1.214962252387678632e+00
1.163000000000000114e+02,-4.487385186885243238e-01,3.593734587324103336e-01,1.014525346431537134e+00
1.164000000000000057e+02,-4.352937797557458466e-01,3.098141190571667702e-01,8.707017388119534518e-01
1.165000000000000000e+02,-4.256632555338258905e-01,2.711282941383706402e-01,7.675928490083843148e-01
1.166000000000000085e+02,-4.191473559706130336e-01,2.404866374002196938e-01,6.947101721256967455e-01
1.167000000000000028e+02,-4.151624010361865680e-01,2.154874603691726009e-01,6.430829558955384329e-01
1.168000000000000114e+02,-4.133121358643994103e-01,1.944763402796050311e-01,6.061900359813257033e-01
1.169000000000000057e+02,-4.133827536847940465e-01,1.765783229120873044e-01,5.802809690531385289e-01
1.170000000000000000e+02,-4.151696522800254474e-01,1.609870268426198958e-01,5.618647259608583466e-01
1.171000000000000085e+02,-4.185207371879166027e-01,1.471487072557769171e-01,5.483675722049892176e-01
1.172000000000000028e+02,-4.233668048896990221e-01,1.349005906579545944e-01,5.386994286561770373e-01
1.173000000000000114e+02,-4.296262944184962573e-01,1.240753490924061397e-01,5.317638557691880541e-01
1.174000000000000057e+02,-4.372060813610892938e-01,1.145043810702670029e-01,5.264618606051968408e-01
1.175000000000000000e+02,-4.460445240209714446e-01,1.061989643207746775e-01,5.224126594848119698e-01
1.176000000000000085e+02,-4.560793269091301672e-01,9.921500062065979897e-02,5.194336029197560434e-01
1.177000000000000028e+02,-4.672287197404960124e-01,9.357298034035430034e-02,5.172291624987143122e-01
1.178000000000000114e+02,-4.793943763961857063e-01,8.926956133069414989e-02,5.154385298434320806e-01
1.179000000000000057e+02,-4.924844855298643465e-01,8.637038302813312973e-02,5.140124236256010670e-01
1.180000000000000000e+02,-5.064006599558368293e-01,8.495330122674528417e-02,5.129852425953030925e-01
1.181000000000000085e+02,-5.210297048132601638e-01,8.506717960225851360e-02,5.123254275232764776e-01
1.182000000000000028e+02,-5.362445183861997977e-01,8.673492965869918081e-02,5.119493478817008780e-01
1.183000000000000114e+02,-5.519058646699930293e-01,8.995842642100480846e-02,5.117427807631376169e-01
1.184000000000000057e+02,-5.678755874720755603e-01,9.476242062817856471e-02,5.117392362189826516e-01
1.185000000000000000e+02,-5.840071189963376153e-01,1.011621625106776529e-01,5.119789094609562552e-01
1.186000000000000085e+02,-6.001471812712555476e-01,1.091490433204453658e-01,5.124720307941087460e-01
1.187000000000000028e+02,-6.161369587041503060e-01,1.186926785720621713e-01,5.132097244639172162e-01
1.188000000000000114e+02,-6.318120980812031995e-01,1.297409080427542327e-01,5.141640086562864198e-01
1.189000000000000057e+02,-6.470032958982954163e-01,1.422200842939397580e-01,5.152893441897671289e-01
1.190000000000000000e+02,-6.615492991004529033e-01,1.560496855870352750e-01,5.165817232495215627e-01
1.191000000000000085e+02,-6.752834513595660226e-01,1.711469660643757384e-01,5.180690788924914303e-01
1.192000000000000028e+02,-6.880410686790275898e-01,1.874117294097117359e-01,5.197636811436379123e-01
1.193000000000000114e+02,-6.996652122334561241e-01,2.047260421395208363e-01,5.216670348998921902e-01
1.194000000000000057e+02,-7.100066883686823038e-01,2.229542336029892713e-01,5.237698799301532260e-01
1.195000000000000000e+02,-7.189240486017601794e-01,2.419428959820288383e-01,5.260521908752903153e-01
1.196000000000000085e+02,-7.262835896209618447e-01,2.615208842912699616e-01,5.284831772481418666e-01
1.197000000000000028e+02,-7.319593532857748830e-01,2.814993163780528107e-01,5.310212834335141796e-01
1.198000000000000114e+02,-7.358353435639585216e-01,3.016774847363671297e-01,5.336255821827377011e-01
1.199000000000000057e+02,-7.378214123649066147e-01,3.218798839751507157e-01,5.363193128182569547e-01
1.200000000000000000e+02,-7.378394831044033930e-01,3.419097907564692118e-01,5.390876921465506122e-01
